"DictWordID","PojUnicode","PojInput","KipUnicode","KipInput","HanLoTaibunPoj","HanLoTaibunKip","HoaBun","DataProvidedBy"
"8094","kok-ka kong-hn̂g","kok-ka kong-hng5","kok-ka kong-hn̂g","kok-ka kong-hng5","國家公園","國家公園","國家公園","匿名"
"8095","jîn-kang tì-lêng","jin5-kang ti3-leng5","jîn-kang tì-lêng","jin5-kang ti3-leng5","人工智能","人工智能","人工智慧","匿名"
"8096","pêng-kin sok-tō͘","peng5-kin sok-too7","pîng-kin sok-tōo","ping5-kin sok-too7","平均速度","平均速度","平均速度","匿名"
"8097","Sòng-sû","Song3-su5","Sòng-sû","Song3-su5","宋詞","宋詞","宋詞","匿名"
"8098","kok-li̍p kong-hn̂g","kok-lip8 kong-hng5","kok-li̍p kong-hn̂g","kok-lip8 kong-hng5","國立公園","國立公園","國家公園","匿名"
"8099","jîn-kang sîn-keng bāng-lō͘","jin5-kang sin5-keng bang7-loo7","jîn-kang sîn-king bāng-lōo","jin5-kang sin5-king bang7-loo7","人工神經網路","人工神經網路","人工神經網路","匿名"
"8100","chúi-chūn-á","chui2-chun7-a2","tsuí-tsūn-á","tsui2-tsun7-a2","水捘仔","水捘仔","水龍頭","Chenwujack Chen"
"8101","tiān-sī chūn á","tian7-si7 chun7 a2","tiān-sī tsūn á","tian7-si7 tsun7 a2","電視捘仔","電視捘仔","電視遙控器","Chenwujack Chen"
"8102","chúi-chūn-á-thâu","chui2-chun7-a2-thau5","tsuí-tsūn-á-thâu","tsui2-tsun7-a2-thau5","水捘仔頭","水捘仔頭","水龍頭","Chenwujack Chen"
"8103","sio-pau","sio-pau","sio-pau","sio-pau","燒包","燒包","暖暖包","匿名"
"8104","móa-iûⁿ-ti̍t-kài","moa2-iunn5-tit8-kai3","muá-iûnn-ti̍t-kài","mua2-iunn5-tit8-kai3","滿洋直蓋","滿洋直蓋","一片汪洋","Chenwujack Chen"
"8105","chúi-ong-ong-lâu","chui2-ong-ong-lau5","tsuí-ong-ong-lâu","tsui2-ong-ong-lau5","水汪汪流","水汪汪流","一片汪洋","Chenwujack Chen"
"8106","sòaⁿ-iā-iā","soann3-ia7-ia7","suànn-iā-iā","suann3-ia7-ia7","散掖掖","散掖掖","一片狼藉","Chenwujack Chen"
"8107","hoe-si-hiat-kái","hoe-si-hiat-kai2","hue-si-hiat-kái","hue-si-hiat-kai2","花施血解","花施血解","一片狼藉","Chenwujack Chen"
"8108","hng-hng-hìⁿ-hìⁿ","hng-hng-hinn3-hinn3","hng-hng-hìnn-hìnn","hng-hng-hinn3-hinn3","荒荒挕挕","荒荒挕挕","一片狼藉","Chenwujack Chen"
"8109","hng-hng-hùi-hùi","hng-hng-hui3-hui3","hng-hng-huì-huì","hng-hng-hui3-hui3","荒荒廢廢","荒荒廢廢","一片狼藉","Chenwujack Chen"
"8110","hoe-hoe-hìⁿ-hìⁿ","hoe-hoe-hinn3-hinn3","hue-hue-hìnn-hìnn","hue-hue-hinn3-hinn3","花花挕挕","花花挕挕","一片狼藉","Chenwujack Chen"
"8111","sòaⁿ-phóng-phóng","soann3-phong2-phong2","suànn-phóng-phóng","suann3-phong2-phong2","散滂滂","散滂滂","一片狼藉","Chenwujack Chen"
"8112","sòaⁿ-phún-phún","soann3-phun2-phun2","suànn-phún-phún","suann3-phun2-phun2","散翸翸","散翸翸","一片狼藉","Chenwujack Chen"
"8113","hô͘-chhe-chhe","hoo5-chhe-chhe","hôo-tshe-tshe","hoo5-tshe-tshe","鬍叉叉","鬍叉叉","一片狼藉","Chenwujack Chen"
"8114","hô͘-sa̍p-sa̍p","hoo5-sap8-sap8","hôo-sa̍p-sa̍p","hoo5-sap8-sap8","鬍屑屑","鬍屑屑","一片狼藉","Chenwujack Chen"
"8115","hô͘-nah-saⁿh","hoo5-nah-sannh","hôo-nah-sannh","hoo5-nah-sannh","鬍爁喢","鬍爁喢","一片狼藉","Chenwujack Chen"
"8116","chi̍t-lâng thoân hi,pah-lâng thoân si̍t","chit8-lang5 thoan5 hi,pah-lang5 thoan5 sit8","tsi̍t-lâng thuân hi,pah-lâng thuân si̍t","tsit8-lang5 thuan5 hi,pah-lang5 thuan5 sit8","一人傳虛，百人傳實","一人傳虛，百人傳實","一犬吠影，眾犬吠聲","Chenwujack Chen"
"8117","it khián pūi iáⁿ,pah khián pūi siaⁿ","it khian2 pui7 iann2,pah khian2 pui7 siann","it khián puī iánn,pah khián puī siann","it khian2 pui7 iann2,pah khian2 pui7 siann","一犬吠影，百犬吠聲","一犬吠影，百犬吠聲","一犬吠影，眾犬吠聲","Chenwujack Chen"
"8118","chng-thâu lia̍h-ti,chng-bóe káu chham tit pūi","chng-thau5 liah8-ti,chng-boe2 kau2 chham tit pui7","tsng-thâu lia̍h-ti,tsng-bué káu tsham tit puī","tsng-thau5 liah8-ti,tsng-bue2 kau2 tsham tit pui7","庄頭掠豬,庄尾狗參得吠","庄頭掠豬,庄尾狗參得吠","一犬吠影，眾犬吠聲","Chenwujack Chen"
"8119","chhit ā peh ā","chhit a7 peh a7","tshit ā peh ā","tshit a7 peh a7","七也八也","七也八也","一丘之貉","Chenwujack Chen"
"8120","chôa-khang thàu niáu-chhí á siū","choa5-khang thau3 niau2-chhi2 a2 siu7","tsuâ-khang thàu niáu-tshí á siū","tsua5-khang thau3 niau2-tshi2 a2 siu7","蛇空透鳥鼠仔岫","蛇空透鳥鼠仔岫","一丘之貉","Chenwujack Chen"
"8121","it lí thong,bān lí thiat","it li2 thong,ban7 li2 thiat","it lí thong,bān lí thiat","it li2 thong,ban7 li2 thiat","一理通,萬理徹","一理通,萬理徹","一以貫之","Chenwujack Chen"
"8122","it-khì p hôe-thâu","it-khi3 p hoe5-thau5","it-khì p huê-thâu","it-khi3 p hue5-thau5","一去不回頭","一去不回頭","一去不返","Chenwujack Chen"
"8123","chi̍t pe̍h ìm káu chhiah","chit8 peh8 im3 kau2 chhiah","tsi̍t pe̍h ìm káu tshiah","tsit8 peh8 im3 kau2 tshiah","一百蔭九赤","一百蔭九赤","一白遮百醜","Chenwujack Chen"
"8124","It-sim jī-iōng","It-sim ji7-iong7","It-sim jī-iōng","It-sim ji7-iong7","一心二用","一心二用","一心二用","匿名"
"8125","Âng-teng-khu","Ang5-teng-khu","Âng-teng-khu","Ang5-teng-khu","紅燈區","紅燈區","紅燈區","匿名"
"8126","To̍k-kok","Tok8-kok","To̍k-kok","Tok8-kok","獨國","獨國","德國","匿名"
"8127","To̍k-e̍k","Tok8-ek8","To̍k-e̍k","Tok8-ek8","獨逸","獨逸","德國","匿名"
"8128","To̍k-it","Tok8-it","To̍k-it","Tok8-it","獨乙","獨乙","德國","匿名"
"8129","Tek-ì-chì","Tek-i3-chi3","Tik-ì-tsì","Tik-i3-tsi3","德意志","德意志","德國","匿名"
"8130","koan-sò͘","koan-soo3","kuan-sòo","kuan-soo3","關數","關數","函數","匿名"
"8131","bô ki̍p-keh","bo5 kip8-keh","bô ki̍p-keh","bo5 kip8-keh","無及格","無及格","考試不及格","匿名"
"8132","Koân-le̍k Iû-hì","Koan5-lek8 Iu5-hi3","Kuân-li̍k Iû-hì","Kuan5-lik8 Iu5-hi3","權力遊戲","權力遊戲","權力遊戲","匿名"
"8133","Khoân-le̍k Iû-hì","Khoan5-lek8 Iu5-hi3","Khuân-li̍k Iû-hì","Khuan5-lik8 Iu5-hi3","權力遊戲","權力遊戲","權力遊戲","匿名"
"8134","chiūⁿ-thoân","chiuⁿ7-thoan5","tsiūⁿ-thuân","tsiuⁿ7-thuan5","上傳","上傳","上傳","匿名"
"8135","kok-ka-chú-gī","kok-ka-chu2-gi7","kok-ka-tsú-gī","kok-ka-tsu2-gi7","國家主義","國家主義","國家主義","匿名"
"8136","Hân-kok-hì","Han5-kok-hi3","Hân-kok-hì","Han5-kok-hi3","韓國戲","韓國戲","韓劇","匿名"
"8137","ki-khì ha̍k-si̍p","ki-khi3 hak8-sip8","ki-khì ha̍k-si̍p","ki-khi3 hak8-sip8","機器學習","機器學習","機器學習","匿名"
"8138","ki-hāi ha̍k-si̍p","ki-hai7 hak8-sip8","ki-hāi ha̍k-si̍p","ki-hai7 hak8-sip8","機械學習","機械學習","機器學習","匿名"
"8139","cha-bó͘ ián-oân","cha-boo2 ian2-oan5","tsa-bóo ián-uân","tsa-boo2 ian2-uan5","查某演員","查某演員","女演員","匿名"
"8140","lâm-ián-oân","lam5-ian2-oan5","lâm-ián-uân","lam5-ian2-uan5","男演員","男演員","男演員","匿名"
"8141","cha-po͘ ián-oân","cha-poo ian2-oan5","tsa-poo ián-uân","tsa-poo ian2-uan5","查埔演員","查埔演員","男演員","匿名"
"8142","Mô͘ Te̍k-tong","Moo5 Tek8-tong","Môo Ti̍k-tong","Moo5 Tik8-tong","毛澤東","毛澤東","毛澤東","匿名"
"8143","Si̍p Kīn-pêng","Sip8 Kin7-peng5","Si̍p Kīn-pêng","Sip8 Kin7-peng5","習近平","習近平","習近平","匿名"
"8144","ka-sok-tō͘","ka-sok-too7","ka-sok-tōo","ka-sok-too7","加速度","加速度","加速度","匿名"
"8145","pêng-kin sok-lu̍t","peng5-kin sok-lut8","pîng-kin sok-lu̍t","ping5-kin sok-lut8","平均速率","平均速率","平均速率","匿名"
"8146","Chiu Kia̍t-lûn","Chiu Kiat8-lun5","Tsiu Kia̍t-lûn","Tsiu Kiat8-lun5","周杰倫","周杰倫","周杰倫","匿名"
"8147","Tēⁿ Lâm-iông","Teⁿ7 Lam5-iong5","Tēⁿ Lâm-iông","Teⁿ7 Lam5-iong5","鄭南榕","鄭南榕","鄭南榕","匿名"
"8148","Kho-ki-pō͘","Kho-ki-poo7","Kho-ki-pōo","Kho-ki-poo7","科技部","科技部","科技部","匿名"
"8149","Chheng-chhun-niá","Chheng-chhun-nia2","Tshing-tshun-niá","Tshing-tshun-nia2","青春嶺","青春嶺","青春嶺","匿名"
"8150","Hô-ló-ōe","Ho5-lo2-oe7","Hô-ló-uē","Ho5-lo2-ue7","河老話","河老話","台語","匿名"
"8151","ka-hoat","ka-hoat","ka-huat","ka-huat","加法","加法","加法","匿名"
"8152","A-la","A-la","A-la","A-la","阿拉","阿拉","阿拉","匿名"
"8153","Tông-si Sam-pek-siú","Tong5-si Sam-pek-siu2","Tông-si Sam-pik-siú","Tong5-si Sam-pik-siu2","唐詩三百首","唐詩三百首","唐詩三百首","匿名"
"8154","Goân-khek","Goan5-khek","Guân-khik","Guan5-khik","元曲","元曲","元曲","匿名"
"8155","Siā Soat-hông","Sia7 Soat-hong5","Siā Suat-hông","Sia7 Suat-hong5","謝雪紅","謝雪紅","謝雪紅","匿名"
"8156","Chhî","Chhi5","Tshî","Tshi5","徐","徐","徐","匿名"
"8157","koa-á-chheh","koa-a2-chheh","kua-á-tsheh","kua-a2-tsheh","歌仔冊","歌仔冊","歌仔冊","匿名"
"8158","chú-koân cheng-gī","chu2-koan5 cheng-gi7","tsú-kuân tsing-gī","tsu2-kuan5 tsing-gi7","主權爭議","主權爭議","主權爭議","匿名"
"8159","lîm-sî chèng-hú","lim5-si5 cheng3-hu2","lîm-sî tsìng-hú","lim5-si5 tsing3-hu2","臨時政府","臨時政府","臨時政府","匿名"
"8160","bû-sún kiám-chhek","bu5-sun2 kiam2-chhek","bû-sún kiám-tshik","bu5-sun2 kiam2-tshik","無損檢測","無損檢測","無損檢測","匿名"
"8161","tiān-náu hú-chō͘ kang-têng","tian7-nau2 hu2-choo7 kang-teng5","tiān-náu hú-tsōo kang-tîng","tian7-nau2 hu2-tsoo7 kang-ting5","電腦輔助工程","電腦輔助工程","電腦輔助工程","匿名"
"8162","kè-sǹg-ki hú-chō͘ kang-têng","ke3-sng3-ki hu2-choo7 kang-teng5","kè-sǹg-ki hú-tsōo kang-tîng","ke3-sng3-ki hu2-tsoo7 kang-ting5","計算機輔助工程","計算機輔助工程","電腦輔助工程","匿名"
"8163","Chhoan-phó͘","Chhoan-phoo2","Tshuan-phóo","Tshuan-phoo2","川普","川普","川普","匿名"
"8164","Tâi-oân-tó","Tai5-oan5-to2","Tâi-uân-tó","Tai5-uan5-to2","台灣島","台灣島","台灣島","匿名"
"8165","Gio̍k-san Soaⁿ-me̍h","Giok8-san Soann-meh8","Gio̍k-san Suann-me̍h","Giok8-san Suann-meh8","玉山山脈","玉山山脈","玉山山脈","匿名"
"8166","Tiong-san-lō͘","Tiong-san-loo7","Tiong-san-lōo","Tiong-san-loo7","中山路","中山路","中山路","匿名"
"8167","Tiong-chèng-lō͘","Tiong-cheng3-loo7","Tiong-tsìng-lōo","Tiong-tsing3-loo7","中正路","中正路","中正路","匿名"
"8168","Kang Te̍k-bîn","Kang Tek8-bin5","Kang Ti̍k-bîn","Kang Tik8-bin5","江澤民","江澤民","江澤民","匿名"
"8169","Tāi Ji̍t-pún Tè-kok","Tai7 Jit8-pun2 Te3-kok","Tāi Ji̍t-pún Tè-kok","Tai7 Jit8-pun2 Te3-kok","大日本帝國","大日本帝國","大日本帝國","匿名"
"8170","Tang-kiaⁿ Thih-thah","Tang-kiann Thih-thah","Tang-kiann Thih-thah","Tang-kiann Thih-thah","東京鐵塔","東京鐵塔","東京鐵塔","匿名"
"8171","Khái-soân-mn̂g","Khai2-soan5-mng5","Khái-suân-mn̂g","Khai2-suan5-mng5","凱旋門","凱旋門","凱旋門","匿名"
"8172","Tiong-hàu-tang-lō͘","Tiong-hau3-tang-loo7","Tiong-hàu-tang-lōo","Tiong-hau3-tang-loo7","忠孝東路","忠孝東路","忠孝東路","匿名"
"8173","Tâi-oân Chóng-tok","Tai5-oan5 Chong2-tok","Tâi-uân Tsóng-tok","Tai5-uan5 Tsong2-tok","台灣總督","台灣總督","台灣總督","匿名"
"8174","Chu It-kùi","Chu It-kui3","Tsu It-kuì","Tsu It-kui3","朱一貴","朱一貴","朱一貴","匿名"
"8175","Lîm Sóng-bûn","Lim5 Song2-bun5","Lîm Sóng-bûn","Lim5 Song2-bun5","林爽文","林爽文","林爽文","匿名"
"8176","Jī-jī-pat","Ji7-ji7-pat","Jī-jī-pat","Ji7-ji7-pat","二二八","二二八","二二八","匿名"
"8177","pe̍h-ōe-bûn","peh8-oe7-bun5","pe̍h-uē-bûn","peh8-ue7-bun5","白話文","白話文","白話文","匿名"
"8178","it-lē-it-hiu","it-le7-it-hiu","it-lē-it-hiu","it-le7-it-hiu","一例一休","一例一休","一例一休","匿名"
"8179","Kim Chèng-un","Kim Cheng3-un","Kim Tsìng-un","Kim Tsing3-un","金正恩","金正恩","金正恩","匿名"
"8180","Chū-iû Sî-pò","Chu7-iu5 Si5-po3","Chū-iû Sî-pò","Chu7-iu5 Si5-po3","自由時報","自由時報","自由時報","匿名"
"8181","chū-tī-thé","chu7-ti7-the2","tsū-tī-thé","tsu7-ti7-the2","自治體","自治體","自治體","匿名"
"8182","Chîn-tiâu","Chin5-tiau5","Tsîn-tiâu","Tsin5-tiau5","秦朝","秦朝","秦朝","匿名"
"8183","bō͘-hú","boo7-hu2","bōo-hú","boo7-hu2","幕府","幕府","幕府","匿名"
"8184","Bān-ia̍p-chi̍p","Ban7-iap8-chip8","Bān-ia̍p-tsi̍p","Ban7-iap8-tsip8","萬葉集","萬葉集","萬葉集","匿名"
"8185","Chê-kok","Che5-kok","Tsê-kok","Tse5-kok","齊國","齊國","齊國","匿名"
"8186","Ko-kù-lê","Ko-ku3-le5","Ko-kù-lê","Ko-ku3-le5","高句麗","高句麗","高句麗","匿名"
"8187","Sin-lô","Sin-lo5","Sin-lô","Sin-lo5","新羅","新羅","新羅","匿名"
"8188","Pek-chè","Pek-che3","Pik-tsè","Pik-tse3","百濟","百濟","百濟","匿名"
"8189","Hiong-lô͘","Hiong-loo5","Hiong-lôo","Hiong-loo5","匈奴","匈奴","匈奴","匿名"
"8190","sò͘-ti̍t hun-sek","soo3-tit8 hun-sek","sòo-ti̍t hun-sik","soo3-tit8 hun-sik","數值分析","數值分析","數值分析","匿名"
"8191","hâng-lia̍t","hang5-liat8","hâng-lia̍t","hang5-liat8","行列","行列","矩陣","匿名"
"8192","kú-tīn/kí-tīn","ku2-tin7/ki2-tin7","kú-tīn/kí-tīn","ku2-tin7/ki2-tin7","矩陣","矩陣","矩陣","匿名"
"8193","thui-tō͘","thui-too7","thui-tōo","thui-too7","梯度","梯度","梯度","匿名"
"8194","it-mô͘-put-poa̍t","it-moo5-put-poat8","it-môo-put-pua̍t","it-moo5-put-puat8","一毛不拔","一毛不拔","一毛不拔","匿名"
"8195","tiông-tō-hù-tia̍t","tiong5-to7-hu3-tiat8","tiông-tō-hù-tia̍t","tiong5-to7-hu3-tiat8","重蹈覆轍","重蹈覆轍","重蹈覆轍","匿名"
"8196","tē-kiû kho-ha̍k","te7-kiu5 kho-hak8","tē-kiû kho-ha̍k","te7-kiu5 kho-hak8","地球科學","地球科學","地球科學","匿名"
"8197","châi-liāu kho-ha̍k","chai5-liau7 kho-hak8","tsâi-liāu kho-ha̍k","tsai5-liau7 kho-hak8","材料科學","材料科學","材料科學","匿名"
"8198","chhia-chōa","chhia-choa7","tshia-tsuā","tshia-tsua7","車逝","車逝","車次","Chenwujack Chen"
"8199","chhia-pang","chhia-pang","tshia-pang","tshia-pang","車幫","車幫","車次","Chenwujack Chen"
"8200","sin-bûn chóa","sin-bun5 choa2","sin-bûn tsuá","sin-bun5 tsua2","新聞紙","新聞紙","報紙","Chenwujack Chen"
"8201","khih-chhùi chia̍h bí-hún,khòaⁿ hiān-hiān","khih-chhui3 chiah8 bi2-hun2,khoann3 hian7-hian7","khih-tshuì tsia̍h bí-hún,khuànn hiān-hiān","khih-tshui3 tsiah8 bi2-hun2,khuann3 hian7-hian7","缺喙食米粉，看現現","缺喙食米粉，看現現","一目了然","Chenwujack Chen"
"8202","chi̍t jī tiò siang hî","chit8 ji7 tio3 siang hi5","tsi̍t jī tiò siang hî","tsit8 ji7 tio3 siang hi5","一餌釣雙魚","一餌釣雙魚","一石二鳥","Chenwujack Chen"
"8203","it kiam jī kò͘,bong lâ-á kiam sé-khò͘","it kiam ji7 koo3,bong la5-a2 kiam se2-khoo3","it kiam jī kòo,bong lâ-á kiam sé-khòo","it kiam ji7 koo3,bong la5-a2 kiam se2-khoo3","一兼二顧,摸蜊仔兼洗褲","一兼二顧,摸蜊仔兼洗褲","一石二鳥","Chenwujack Chen"
"8204","chi̍t-khang lia̍h siang chiah","chit8-khang liah8 siang chiah","tsi̍t-khang lia̍h siang tsiah","tsit8-khang liah8 siang tsiah","一空掠雙隻","一空掠雙隻","一石二鳥","Chenwujack Chen"
"8205","it-kí lióng tit","it-ki2 liong2 tit","it-kí lióng tit","it-ki2 liong2 tit","一舉兩得","一舉兩得","一石二鳥","Chenwujack Chen"
"8206","chhōa-bó͘ mā chit sin,pài-pu̍t mā chit sin","chhoa7-boo2 ma7 chit sin,pai3-put8 ma7 chit sin","tshuā-bóo mā tsit sin,pài-pu̍t mā tsit sin","tshua7-boo2 ma7 tsit sin,pai3-put8 ma7 tsit sin","娶某嘛這身,拜佛嘛這身","娶某嘛這身,拜佛嘛這身","一件衣服穿到底","Chenwujack Chen"
"8207","thâi-káu mā chit su,chò-chiò mā chit su","thai5-kau2 ma7 chit su,cho3-chio3 ma7 chit su","thâi-káu mā tsit su,tsò-tsiò mā tsit su","thai5-kau2 ma7 tsit su,tso3-tsio3 ma7 tsit su","刣狗嘛這軀.做醮嘛這軀","刣狗嘛這軀.做醮嘛這軀","一件衣服穿到底","Chenwujack Chen"
"8208","lóng-chóng","long2-chong2","lóng-tsóng","long2-tsong2","攏總","攏總","一共","Chenwujack Chen"
"8209","chi̍t-pái koh chi̍t-pái","chit8-pai2 koh chit8-pai2","tsi̍t-pái koh tsi̍t-pái","tsit8-pai2 koh tsit8-pai2","一擺閣一擺","一擺閣一擺","一再","Chenwujack Chen"
"8210","it sú pah liáu","it su2 pah liau2","it sú pah liáu","it su2 pah liau2","一死百了","一死百了","一死百了","Chenwujack Chen"
"8211","oàn seⁿ bô oàn sí","oan3 senn bo5 oan3 si2","uàn senn bô uàn sí","uan3 senn bo5 uan3 si2","怨生無怨死","怨生無怨死","一死百了","Chenwujack Chen"
"8212","kòe-liáu sin,kòe-liáu tāi","koe3-liau2 sin,koe3-liau2 tai7","kuè-liáu sin,kuè-liáu tāi","kue3-liau2 sin,kue3-liau2 tai7","過了身,過了代","過了身,過了代","一死百了","Chenwujack Chen"
"8213","it-phâng hong-sūn","it-phang5 hong-sun7","it-phâng hong-sūn","it-phang5 hong-sun7","一帆風順","一帆風順","一帆風順","Chenwujack Chen"
"8214","sī nî peh-chiat","si7 ni5 peh-chiat","sī nî peh-tsiat","si7 ni5 peh-tsiat","是年八節","是年八節","一年八節","Chenwujack Chen"
"8215","chia̍h-lāu lāu-hoan-tian","chiah8-lau7 lau7-hoan-tian","tsia̍h-lāu lāu-huan-tian","tsiah8-lau7 lau7-huan-tian","食老老番顛","食老老番顛","一年大,二年小","Chenwujack Chen"
"8216","chháu-tē lô-kó͘,chi̍t-tang chi̍t-tang chhám","chhau2-te7 lo5-koo2,chit8-tang chit8-tang chham2","tsháu-tē lô-kóo,tsi̍t-tang tsi̍t-tang tshám","tshau2-te7 lo5-koo2,tsit8-tang tsit8-tang tsham2","草地鑼鼓,一冬一冬慘","草地鑼鼓,一冬一冬慘","一年不如一年","Chenwujack Chen"
"8217","chi̍t-nî-thàng-thiⁿ","chit8-ni5-thang3-thinn","tsi̍t-nî-thàng-thinn","tsit8-ni5-thang3-thinn","一年迵天","一年迵天","一年到頭","Chenwujack Chen"
"8218","chi̍t-nî thàu-tang","chit8-ni5 thau3-tang","tsi̍t-nî thàu-tang","tsit8-ni5 thau3-tang","一年透冬","一年透冬","一年到頭","Chenwujack Chen"
"8219","ni-thâu kàu nî-bóe","ni-thau5 kau3 ni5-boe2","ni-thâu kàu nî-bué","ni-thau5 kau3 ni5-bue2","年頭到年尾","年頭到年尾","一年到頭","Chenwujack Chen"
"8220","tn̂g-nî-thàng-thiⁿ","tng5-ni5-thang3-thinn","tn̂g-nî-thàng-thinn","tng5-ni5-thang3-thinn","長年迵天","長年迵天","一年到頭","Chenwujack Chen"
"8221","bē-piàn-khiàu","be7-pian3-khiau3","bē-piàn-khiàu","be7-pian3-khiau3","袂變竅","袂變竅","一成不變","Chenwujack Chen"
"8222","goân-goân chiàu-kū","goan5-goan5 chiau3-ku7","guân-guân tsiàu-kū","guan5-guan5 tsiau3-ku7","原原照舊","原原照舊","一成不變","Chenwujack Chen"
"8223","chi̍t-pái koh chi̍t-pái","chit8-pai2 koh chit8-pai2","tsi̍t-pái koh tsi̍t-pái","tsit8-pai2 koh tsit8-pai2","一擺閣一擺","一擺閣一擺","一而再，再而三","Chenwujack Chen"
"8224","chóng-láng","chong2-lang2","tsóng-láng","tsong2-lang2","總攏","總攏","一把抓","Chenwujack Chen"
"8225","la̍k-sái la̍k-jiō","lak8-sai2 lak8-jio7","la̍k-sái la̍k-jiō","lak8-sai2 lak8-jio7","搦屎搦尿","搦屎搦尿","一把屎,一把尿","Chenwujack Chen"
"8226","káu chia̍h chu̍t-bí,sí bô-piàn","kau2 chiah8 chut8-bi2,si2 bo5-pian3","káu tsia̍h tsu̍t-bí,sí bô-piàn","kau2 tsiah8 tsut8-bi2,si2 bo5-pian3","狗食秫米,死無變","狗食秫米,死無變","一成不變","Chenwujack Chen"
"8227","chi̍t-kòe-pòaⁿ-kòe","chit8-koe3-poann3-koe3","tsi̍t-kuè-puànn-kuè","tsit8-kue3-puann3-kue3","一過半過","一過半過","一次兩次","Chenwujack Chen"
"8228","chi̍t-pō͘ chha,pō͘-pō͘ chha","chit8-poo7 chha,poo7-poo7 chha","tsi̍t-pōo tsha,pōo-pōo tsha","tsit8-poo7 tsha,poo7-poo7 tsha","一步差,步步差","一步差,步步差","一局錯，全盤皆非","Chenwujack Chen"
"8229","it ki iô,pah hio̍h tāng","it ki io5,pah hioh8 tang7","it ki iô,pah hio̍h tāng","it ki io5,pah hioh8 tang7","一枝搖,百葉動","一枝搖,百葉動","一局錯，全盤皆非","Chenwujack Chen"
"8230","phīⁿ-lâu ta̍p-tih","phinn7-lau5 tap8-tih","phīnn-lâu ta̍p-tih","phinn7-lau5 tap8-tih","鼻流沓滴","鼻流沓滴","一把鼻涕一把淚","Chenwujack Chen"
"8231","it pō͘ teng-thian","it poo7 teng-thian","it pōo ting-thian","it poo7 ting-thian","一步登天","一步登天","一步登天","Chenwujack Chen"
"8232","bōe chiūⁿ saⁿ chhùn chúi,tio̍h-beh pê-liông-chûn","boe7 chiunn7 sann chhun3 chui2,tioh8-beh pe5-liong5-chun5","buē tsiūnn sann tshùn tsuí,tio̍h-beh pê-liông-tsûn","bue7 tsiunn7 sann tshun3 tsui2,tioh8-beh pe5-liong5-tsun5","未上三寸水,著欲扒龍船","未上三寸水,著欲扒龍船","一步登天","Chenwujack Chen"
"8233","chi̍t-pái pòaⁿ-pái","chit8-pai2 poann3-pai2","tsi̍t-pái puànn-pái","tsit8-pai2 puann3-pai2","一擺半擺","一擺半擺","一次兩次","Chenwujack Chen"
